"switch","partners","total.cons"
77,41,248508.322458
77,42,245191.510217
77,43,240824.542896
77,44,247051.217085
77,45,246170.250381
77,46,245908.89893
77,47,245093.501096
77,48,242494.106034
77,49,245429.468927
77,50,244838.546302
77,51,247536.199748
77,52,243416.466325
77,53,246346.739495
77,54,244905.455848
77,55,244836.922544
77,56,244528.518671
77,57,242033.228273
77,58,242887.762842
77,59,244361.814023
77,60,243003.519668
77,61,245332.608086
77,62,243416.489286
77,63,245584.475906
77,64,245007.065411
77,65,243036.311479
77,66,243046.677745
77,67,240620.419434
77,68,242587.567935
77,69,242849.560238
77,70,240853.165535
77,71,240751.982914
77,72,245941.190859
77,73,240868.638268
77,74,242463.022964
77,75,242747.795424
77,76,244501.636616
77,77,240445.043174
77,78,242273.962374
77,79,240816.377055
77,80,240772.43009
77,81,239883.772684
77,82,245423.985579
77,83,239826.357716
77,84,238478.934045
77,85,243800.401461
77,86,241943.12437
77,87,240572.42916
77,88,242155.221839
77,89,240872.190585
77,90,237772.4037
77,91,241655.241676
77,92,240557.114693
77,93,239620.460091
77,94,241441.53995
77,95,238438.121511
77,96,240393.721754
77,97,241213.013816
77,98,239045.10264
77,99,239153.957517
77,100,238561.254053
78,0,33613.472233
78,1,175915.601824
78,2,200274.56589
78,3,213450.285375
78,4,222971.892798
78,5,228205.043011
78,6,232814.163897
78,7,235794.282321
78,8,236557.681194
78,9,238871.292365
78,10,242621.784904
78,11,243026.73521
78,12,242873.339311
78,13,244893.733157
78,14,245600.872219
78,15,246701.65377
78,16,248103.544191
78,17,247347.796211
78,18,247653.979949
78,19,248599.828678
78,20,248798.221965
78,21,249459.037554
78,22,247537.132262
78,23,249719.052524
78,24,249944.403095
78,25,249559.487616
78,26,247578.474573
78,27,251055.186242
78,28,249523.505507
78,29,250086.369393
78,30,248386.19321
78,31,249170.921602
78,32,249236.032083
78,33,246585.546519
78,34,247548.381872
78,35,251061.309176
78,36,248888.42901
78,37,247352.600277
78,38,246773.342348
78,39,247583.057125
78,40,248187.587493
78,41,246568.709879
78,42,248325.465845
78,43,245416.552509
78,44,246297.390952
78,45,246449.651686
78,46,246129.276833
78,47,243221.135759
78,48,244748.359943
78,49,246492.489097
78,50,244546.300718
78,51,245505.151211
78,52,244340.747646
78,53,246114.879912
78,54,245498.577934
78,55,243621.254955
78,56,242959.708915
78,57,243276.449695
78,58,242880.485699
78,59,242131.393985
78,60,245961.375696
78,61,244828.996874
78,62,242075.868059
78,63,243146.767001
78,64,243539.31195
78,65,242560.247364
78,66,244212.174439
78,67,242605.888921
78,68,241591.033185
78,69,241849.341011
78,70,239764.342303
78,71,243313.275745
78,72,243528.558988
78,73,241257.540902
78,74,244264.168389
78,75,244711.810961
78,76,242127.361975
78,77,238966.783949
78,78,241257.370667
78,79,239836.986806
78,80,242732.214126
78,81,242654.164555
78,82,241172.87245
78,83,241076.191325
78,84,241580.01673
78,85,242867.866974
78,86,240974.984104
78,87,242157.813425
78,88,240358.660394
78,89,245188.227386
78,90,243848.208622
78,91,242582.269203
78,92,240486.006499
78,93,237178.715986
78,94,241249.127186
78,95,238658.81668
78,96,231892.62541
78,97,240643.197957
78,98,242103.983346
78,99,237989.212703
78,100,240412.30901
79,0,33718.269066
79,1,175104.392611
79,2,199330.076746
79,3,212727.241782
79,4,221046.060076
79,5,227041.493819
79,6,230175.414777
79,7,235830.079295
79,8,235990.183092
79,9,239952.425637
79,10,241131.039045
79,11,241886.738537
79,12,242819.266051
79,13,245611.37413
79,14,244442.237742
79,15,247335.23866
79,16,246799.484162
79,17,247398.85372
79,18,247327.3913
79,19,247413.984494
79,20,248416.733506
79,21,247732.182142
79,22,248501.196878
79,23,247727.124042
79,24,249861.903666
79,25,251021.910376
79,26,248181.999552
79,27,249926.49395
79,28,248050.291279
79,29,248649.567541
79,30,249289.851057
79,31,249637.746733
79,32,245807.480654
79,33,247782.041902
79,34,245964.19059
79,35,247024.269578
79,36,247753.885997
79,37,246992.129192
79,38,247853.410371
79,39,248923.417114
79,40,249960.625204
79,41,249226.9609
79,42,244460.883003
79,43,247186.209352
79,44,246940.592005
79,45,246738.639438
79,46,247184.925227
79,47,245938.066713
79,48,247370.297667
79,49,245302.450839
79,50,243514.675664
79,51,246010.518681
79,52,244449.268707
79,53,243271.060524
79,54,243904.801179
79,55,246631.874071
79,56,246765.346717
79,57,244452.48453
79,58,242603.07876
79,59,245103.121904
79,60,243148.973301
79,61,240767.291997
79,62,244299.790408
79,63,242899.86801
79,64,246662.497995
79,65,243996.817508
79,66,244221.186252
79,67,242211.824008
79,68,239159.610462
79,69,242498.324507
79,70,242184.733261
79,71,242978.826619
79,72,241941.107342
79,73,243765.842371
79,74,241708.754054
79,75,246870.119434
79,76,245219.452811
79,77,241579.58298
79,78,243073.398748
79,79,238393.893136
79,80,239365.098407
79,81,243317.464347
79,82,241441.951661
79,83,241880.913879
79,84,239997.275234
79,85,240844.156958
79,86,236546.613692
79,87,240645.674503
79,88,243076.129145
79,89,243071.650415
79,90,238436.780166
79,91,240762.867399
79,92,242205.577073
79,93,242626.079419
79,94,241352.837927
79,95,242870.640544
79,96,239201.068342
79,97,238160.026295
79,98,243706.855715
79,99,240880.251836
79,100,243238.029529
80,0,33968.483841
80,1,172605.042897
80,2,196616.618169
80,3,210861.969924
80,4,220826.683263
80,5,226119.404072
80,6,230792.024615
80,7,234801.346666
80,8,235368.505439
80,9,238853.150578
80,10,240461.065504
80,11,241101.399937
80,12,242669.569566
80,13,242035.607801
80,14,244151.036171
80,15,246223.639458
80,16,246828.691033
80,17,246442.20289
80,18,247532.345183
80,19,247499.015013
80,20,246772.723011
80,21,248044.753396
80,22,249132.674327
80,23,248166.618453
80,24,248223.539327
80,25,246808.54237
80,26,249904.598121
80,27,249360.292258
80,28,250422.63554
80,29,248455.678657
80,30,248601.596929
80,31,248702.42361
80,32,246258.33297
80,33,248373.1881
80,34,248138.51579
80,35,246089.643374
80,36,244619.275434
80,37,247843.089361
80,38,248543.110374
80,39,247194.919565
80,40,244820.54742
80,41,244731.384163
80,42,246552.749626
80,43,247160.663099
80,44,246449.011292
80,45,246048.994886
80,46,245152.549952
80,47,245427.251258
80,48,241285.956805
80,49,246806.66842
80,50,247400.943996
80,51,242252.256806
80,52,247277.345058
80,53,243965.546492
80,54,241366.494448
80,55,246344.206954
80,56,247170.039899
80,57,241251.345624
80,58,242061.523814
80,59,247487.619318
80,60,245179.817726
80,61,244665.760987
80,62,245802.388669
80,63,245762.099861
80,64,243587.604658
80,65,245989.478691
80,66,244804.023692
80,67,244950.308635
80,68,241635.559422
80,69,244378.329488
80,70,242798.021576
80,71,242361.76565
80,72,240100.488607
80,73,238608.78881
80,74,240582.951715
80,75,243601.296547
80,76,242059.728556
80,77,240806.818147
80,78,244834.49994
80,79,240415.224104
80,80,242617.070111
80,81,238264.802997
80,82,244983.435987
80,83,239549.513596
80,84,239537.349429
80,85,235958.794888
80,86,241611.404638
80,87,242711.437962
80,88,243859.914417
80,89,239254.000655
80,90,243480.572621
80,91,243706.00327
80,92,243989.53251
80,93,240689.081298
80,94,236706.245742
80,95,245625.569722
80,96,235997.452153
80,97,239443.818401
80,98,240109.039973
80,99,242907.96188
80,100,239491.044726
81,0,33972.732425
81,1,169857.842135
81,2,195889.883198
81,3,209666.003284
81,4,217955.930308
81,5,223958.462426
81,6,229269.11173
81,7,232196.652145
81,8,233092.046503
81,9,237319.378985
81,10,238625.807441
81,11,240405.5143
81,12,241289.970929
81,13,242756.556814
81,14,244323.365796
81,15,244498.210952
81,16,245620.316989
81,17,246695.546665
81,18,246150.889395
81,19,248432.775993
81,20,248069.194576
81,21,248922.532491
81,22,247284.375292
81,23,247302.243269
81,24,250062.276623
81,25,245674.972738
81,26,248152.984861
81,27,247154.714565
81,28,248165.896712
81,29,249921.876272
81,30,246789.877389
81,31,248288.050241
81,32,247925.749418
81,33,248350.140896
81,34,247352.930826
81,35,247711.010101
81,36,246175.577555
81,37,248213.529847
81,38,247048.603005
81,39,250617.92184
81,40,246461.344207
81,41,248415.673388
81,42,247380.576961
81,43,247646.292596
81,44,245077.366766
81,45,248836.880468
81,46,243941.778651
81,47,244332.10484
81,48,242282.180548
81,49,247300.412587
81,50,245413.557691
81,51,243512.955747
81,52,242691.524257
81,53,236331.379525
81,54,246640.923521
81,55,247191.965291
81,56,241113.962636
81,57,240535.125313
81,58,242989.469414
81,59,245826.730351
81,60,246828.551101
81,61,243708.071613
81,62,244684.317439
81,63,246055.020987
81,64,243375.086772
81,65,242427.306818
81,66,244896.633429
81,67,241553.059289
81,68,245013.403691
81,69,241524.573281
81,70,243509.386133
81,71,244592.315213
81,72,239216.696784
81,73,242090.857245
81,74,242480.158121
81,75,242608.696289
81,76,245170.030249
81,77,242232.800221
81,78,243613.195419
81,79,237190.650822
81,80,243124.499976
81,81,242269.002414
81,82,241984.066878
81,83,240859.321036
81,84,242843.951037
81,85,241700.428914
81,86,242641.11491
81,87,244289.511774
81,88,238905.666042
81,89,240229.303822
81,90,238392.044695
81,91,243643.224565
81,92,235901.195688
81,93,242087.235507
81,94,241911.243406
81,95,241754.364951
81,96,239207.279264
81,97,246598.113589
81,98,237749.995248
81,99,240584.680662
81,100,236370.329901
82,0,34069.409208
82,1,168144.410265
82,2,194461.75466
82,3,208047.636233
82,4,217538.672326
82,5,222559.611959
82,6,228244.601967
82,7,231618.634173
82,8,233250.679399
82,9,237053.735622
82,10,238921.195392
82,11,240071.99109
82,12,239981.945436
82,13,243404.946968
82,14,242069.181082
82,15,243808.889848
82,16,244546.53464
82,17,246330.467276
82,18,247307.620505
82,19,246239.590966
82,20,245691.355832
82,21,247518.236337
82,22,248475.233269
82,23,246741.709764
82,24,249417.36659
82,25,248967.88322
82,26,249369.63584
82,27,246718.365998
82,28,248312.006063
82,29,251033.540289
82,30,247146.538171
82,31,248114.561254
82,32,248385.623038
82,33,248130.096771
82,34,248118.730895
82,35,246969.590213
82,36,245461.349976
82,37,245629.647479
82,38,248057.702105
82,39,247470.694256
82,40,246902.136181
82,41,246390.565535
82,42,248166.65293
82,43,245650.067116
82,44,246908.27244
82,45,243855.652938
82,46,246392.077601
82,47,245192.591736
82,48,240384.364005
82,49,246681.330327
82,50,244398.38483
82,51,243615.177697
82,52,245238.157115
82,53,245103.301131
82,54,243650.580898
82,55,246195.631396
82,56,246591.475452
82,57,240486.177009
82,58,243952.528665
82,59,244113.993643
82,60,243852.149281
82,61,243068.48725
82,62,244322.241703
82,63,239696.753478
82,64,244453.226221
82,65,244772.353522
82,66,245422.891882
82,67,242182.210421
82,68,241640.100979
82,69,243337.043732
82,70,240338.523552
82,71,244122.847823
82,72,242245.061986
82,73,243532.555526
82,74,243581.420001
82,75,244498.39247
82,76,245193.765235
82,77,242934.2258
82,78,243497.534914
82,79,236950.490612
82,80,243240.429774
82,81,240027.090572
82,82,245031.2633
82,83,245192.748109
82,84,245676.409542
82,85,243544.961816
82,86,239319.181666
82,87,246272.067852
82,88,240446.291606
82,89,242396.578224
82,90,242358.930109
82,91,243897.282695
82,92,244557.221425
82,93,237455.27261
82,94,241669.19576
82,95,242742.911046
82,96,243760.159784
82,97,242489.432981
82,98,239841.975936
82,99,241446.8106
82,100,240459.821422
83,0,34242.24473
83,1,163788.682671
83,2,191731.550747
83,3,205540.946737
83,4,215166.226094
83,5,221687.88039
83,6,227783.700074
83,7,229812.358255
83,8,231525.823195
83,9,236074.850858
83,10,237809.698328
83,11,238748.070718
83,12,240379.738935
83,13,241823.439999
83,14,242910.752846
83,15,243843.131353
83,16,244813.798135
83,17,245806.925652
83,18,245453.988922
83,19,246912.658394
83,20,246276.187801
83,21,246512.09166
83,22,247679.131268
83,23,246902.955881
83,24,246743.16572
83,25,248727.504385
83,26,248849.418191
83,27,248158.95811
83,28,248613.618922
83,29,247761.994517
83,30,247258.718774
83,31,249082.70426
83,32,246845.061799
83,33,248702.262306
83,34,246882.257009
83,35,247571.940662
83,36,245060.893357
83,37,248030.938777
83,38,245799.510176
83,39,247394.43683
83,40,246756.250957
83,41,248251.424324
83,42,246868.850726
83,43,248290.580475
83,44,245315.953334
83,45,249185.005826
83,46,245825.935001
83,47,246026.534188
83,48,243568.848214
83,49,245551.845927
83,50,246195.318973
83,51,246075.427649
83,52,247627.038904
83,53,246747.158835
83,54,246095.274374
83,55,243651.36226
83,56,245902.483879
83,57,244632.240119
83,58,245377.711535
83,59,244054.505802
83,60,243633.991771
83,61,245580.915509
83,62,244570.519152
83,63,245457.220625
83,64,244314.918673
83,65,245011.661246
83,66,244403.588917
83,67,243812.116963
83,68,242222.070058
83,69,245391.451295
83,70,240189.794218
83,71,245037.032583
83,72,242784.59008
83,73,242131.985393
83,74,243766.783723
83,75,245898.019482
83,76,242494.458463
83,77,239346.437078
83,78,241569.65685
83,79,241588.90894
83,80,242502.261987
83,81,238356.819788
83,82,243985.443037
83,83,240716.636888
83,84,245414.489114
83,85,246149.117038
83,86,238939.881993
83,87,241296.946978
83,88,242131.885659
83,89,239317.926545
83,90,241612.129041
83,91,243135.149915
83,92,239582.089766
83,93,238789.101866
83,94,242190.326501
83,95,244853.27116
83,96,242991.150948
83,97,239680.096481
83,98,243309.985506
83,99,238202.152511
83,100,239891.438753
84,0,34510.923
84,1,162966.045942
84,2,188842.310878
84,3,204520.799917
84,4,213306.617819
84,5,218206.332609
84,6,225757.624611
84,7,228960.987498
84,8,229356.549663
84,9,235681.485072
84,10,236373.551403
84,11,237539.723538
84,12,239452.441377
84,13,240430.042287
84,14,241518.694558
84,15,244027.08797
84,16,243856.041083
84,17,243556.028363
84,18,246589.615928
84,19,244643.63169
84,20,245220.413127
84,21,247509.875379
84,22,246718.360498
84,23,244654.382681
84,24,247779.128163
84,25,245063.65049
84,26,247863.858023
84,27,249436.381947
84,28,245293.86928
84,29,250396.563867
84,30,248208.859196
84,31,247791.746803
84,32,247042.538133
84,33,249701.722459
84,34,247928.867995
84,35,245669.996809
84,36,247123.626881
84,37,247377.743213
84,38,246086.374635
84,39,247802.072655
84,40,245383.790262
84,41,248171.032313
84,42,248102.413565
84,43,245924.972834
84,44,248421.660171
84,45,248983.810378
84,46,244728.530274
84,47,242979.74929
84,48,242506.338031
84,49,248187.074256
84,50,245664.011465
84,51,244843.40582
84,52,245575.523128
84,53,241943.516403
84,54,244352.619922
84,55,244895.016891
84,56,246160.453741
84,57,242679.591191
84,58,246798.915955
84,59,244214.367693
84,60,244382.278861
84,61,243407.292493
84,62,244466.549475
84,63,245951.605087
84,64,240043.454047
84,65,244129.834824
84,66,245626.971004
84,67,240745.079177
84,68,245297.803857
84,69,242549.882414
84,70,245676.177542
84,71,242022.879252
84,72,241218.698889
84,73,244135.896831
84,74,245006.734867
84,75,244118.417509
84,76,245113.309553
84,77,241530.656665
84,78,242430.897676
84,79,238995.513622
84,80,243194.530531
84,81,243566.359424
84,82,243332.406421
84,83,240921.854672
84,84,242442.457844
84,85,241200.011572
84,86,241789.895872
84,87,240805.802304
84,88,244186.838095
84,89,240112.502963
84,90,241269.325482
84,91,240794.695119
84,92,242317.361347
84,93,243132.586638
84,94,239310.569134
84,95,242364.620028
84,96,242863.282258
84,97,244376.574217
84,98,238233.619109
84,99,244155.983068
84,100,243415.471846
85,0,34606.013693
85,1,161041.190026
85,2,186409.475124
85,3,200047.251476
85,4,211385.487071
85,5,216023.332854
85,6,225893.298586
85,7,228347.206718
85,8,228794.692035
85,9,233950.099708
85,10,235386.845456
85,11,238193.526813
85,12,238625.704667
85,13,240073.584435
85,14,241565.136737
85,15,244203.128425
85,16,243404.855915
85,17,244577.504201
85,18,244423.813299
85,19,246485.378233
85,20,245438.449516
85,21,246111.599899
85,22,245013.790064
85,23,246917.985809
85,24,246965.681176
85,25,246639.963593
85,26,246622.099936
85,27,244632.103662
85,28,245011.219615
85,29,246987.612011
85,30,248019.710561
85,31,246509.110767
85,32,247494.901581
85,33,247093.729251
85,34,246434.879907
85,35,248128.611437
85,36,248559.111338
85,37,249476.784468
85,38,245985.549134
85,39,246939.033211
85,40,245063.224434
85,41,249868.971972
85,42,244496.243796
85,43,244927.457445
85,44,246174.909309
85,45,246191.27838
85,46,249055.560189
85,47,243949.102632
85,48,243992.812865
85,49,245666.044515
85,50,248627.184513
85,51,242960.683171
85,52,248266.860324
85,53,244315.354078
85,54,244161.783202
85,55,244046.592903
85,56,243752.090527
85,57,243543.701219
85,58,244349.343679
85,59,244397.539894
85,60,244668.579114
85,61,246406.146396
85,62,246740.171387
85,63,247172.993269
85,64,245272.083271
85,65,245739.370225
85,66,242723.427901
85,67,242931.344414
85,68,245278.801547
85,69,245354.431274
85,70,243375.539391
85,71,244101.738092
85,72,244171.424278
85,73,246086.593919
85,74,245960.19383
85,75,244901.276094
85,76,247076.925784
85,77,243099.610343
85,78,243973.172514
85,79,242419.353859
85,80,241345.709435
85,81,240963.796326
85,82,244842.934414
85,83,244161.235753
85,84,241133.614829
85,85,242434.20359
85,86,240139.613749
85,87,238123.974085
85,88,241415.571857
85,89,238928.724581
85,90,239366.063046
85,91,240458.259039
85,92,244333.729463
85,93,236516.125139
85,94,237432.522051
85,95,238178.406026
85,96,242809.705742
85,97,240824.365021
85,98,242549.667214
85,99,240810.503211
85,100,245903.074517
86,0,35151.352443
86,1,157413.662693
86,2,183340.12026
86,3,199340.155376
86,4,208815.136671
86,5,215381.309886
86,6,223481.228019
86,7,226144.555135
86,8,227038.392519
86,9,231753.378597
86,10,234399.945756
86,11,235896.247651
86,12,237095.892895
86,13,237558.71651
86,14,240549.504983
86,15,243433.776433
86,16,242861.321338
86,17,245209.621524
86,18,244954.671213
86,19,245523.205432
86,20,240959.992921
86,21,245491.088559
86,22,244516.456795
86,23,246335.934168
86,24,247983.401603
86,25,246197.055778
86,26,244388.915088
86,27,247679.136
86,28,243967.331431
86,29,247328.711838
86,30,247079.177292
86,31,246138.505954
86,32,248488.018165
86,33,247225.059568
86,34,245255.033596
86,35,246246.664226
86,36,245103.519465
86,37,250319.662551
86,38,247045.999876
86,39,247938.069114
86,40,245187.453212
86,41,249797.57541
86,42,247357.792913
86,43,244343.486173
86,44,244536.812618
86,45,247449.397134
86,46,247179.935805
86,47,246493.089987
86,48,244280.230151
86,49,246010.507439
86,50,248406.049397
86,51,244351.750853
86,52,245482.808994
86,53,244004.623239
86,54,246038.88644
86,55,245736.696021
86,56,245905.882204
86,57,242915.865653
86,58,245990.721452
86,59,245771.990087
86,60,239947.41806
86,61,244115.650206
86,62,242763.902058
86,63,241833.538833
86,64,244975.852861
86,65,243288.126592
86,66,244436.933021
86,67,241584.688739
86,68,246641.925306
86,69,243746.842119
86,70,242710.49063
86,71,240242.425862
86,72,244689.746337
86,73,246105.428567
86,74,248047.747693
86,75,246758.999456
86,76,241917.008636
86,77,244456.540155
86,78,244232.435097
86,79,240562.331194
86,80,248508.727224
86,81,238815.24431
86,82,242345.689114
86,83,245268.291471
86,84,243209.457457
86,85,237928.01217
86,86,242186.730243
86,87,243508.045285
86,88,238059.450283
86,89,242997.042421
86,90,234062.521411
86,91,242496.116381
86,92,240469.696475
86,93,242715.948186
86,94,239872.092298
86,95,239679.376186
86,96,240325.729616
86,97,244704.53305
86,98,245203.186432
86,99,244180.237842
86,100,240356.059449
87,0,35260.228095
87,1,154503.531049
87,2,180273.735179
87,3,196784.18503
87,4,206285.262077
87,5,211278.095032
87,6,222174.544354
87,7,224695.474121
87,8,226400.691681
87,9,230148.039694
87,10,231575.737525
87,11,235390.551143
87,12,235094.326627
87,13,239230.768125
87,14,240181.983642
87,15,240508.878082
87,16,242798.562146
87,17,244258.928896
87,18,242881.990129
87,19,243575.345932
87,20,241410.599888
87,21,245379.985849
87,22,246499.189139
87,23,245738.183322
87,24,247827.581982
87,25,245813.406746
87,26,246535.226778
87,27,245522.65389
87,28,246394.630184
87,29,247836.543506
87,30,245500.782743
87,31,246989.407074
87,32,246195.8796
87,33,249204.78471
87,34,246773.374113
87,35,246316.965271
87,36,245275.438397
87,37,245177.536538
87,38,247059.942903
87,39,245548.896096
87,40,247361.928811
87,41,245807.41503
87,42,248052.679273
87,43,247443.784401
87,44,242599.92655
87,45,247260.487841
87,46,243148.73192
87,47,241940.23212
87,48,237690.035867
87,49,245007.320391
87,50,247782.120274
87,51,244524.403008
87,52,240985.049765
87,53,244530.646261
87,54,244185.358185
87,55,247474.678178
87,56,245675.526924
87,57,245729.276478
87,58,247178.362828
87,59,244106.304127
87,60,245986.385138
87,61,244572.059016
87,62,246281.528417
87,63,241649.801923
87,64,245667.114025
87,65,243284.587077
87,66,243321.549426
87,67,244840.127089
87,68,246098.885572
87,69,244977.886193
87,70,244973.485192
87,71,244417.345768
87,72,244360.462647
87,73,241651.866184
87,74,241306.783951
87,75,246258.432933
87,76,242297.335913
87,77,244091.150293
87,78,243876.079709
87,79,233143.131408
87,80,242541.001341
87,81,239822.424101
87,82,245681.949867
87,83,240721.416455
87,84,244171.17678
87,85,241047.456388
87,86,242849.401473
87,87,243891.369137
87,88,246076.853783
87,89,238862.534165
87,90,244682.919479
87,91,242772.121727
87,92,241291.552011
87,93,245068.688761
87,94,241093.230165
87,95,241070.656606
87,96,239665.221215
87,97,244656.696765
87,98,238431.238288
87,99,242115.302007
87,100,244763.421554
88,0,35758.710603
88,1,151986.749472
88,2,176827.09601
88,3,195185.276466
88,4,204827.683687
88,5,208489.777097
88,6,219583.522494
88,7,223643.922237
88,8,224165.087715
88,9,229927.173789
88,10,232731.111383
88,11,234109.448209
88,12,231638.379681
88,13,236202.47543
88,14,238100.028968
88,15,239546.249151
88,16,241102.601059
88,17,240836.804265
88,18,243044.562874
88,19,242864.723107
88,20,243068.460825
88,21,246244.932075
88,22,245461.630019
88,23,246457.999786
88,24,245885.170506
88,25,243400.661506
88,26,246731.456598
88,27,244523.656206
88,28,246189.037109
88,29,248509.734959
88,30,246066.279838
88,31,245802.139157
88,32,246096.844702
88,33,247587.990977
88,34,248005.184517
88,35,248659.004634
88,36,247874.705896
88,37,245787.66981
88,38,246686.184484
88,39,244580.835967
88,40,246663.469201
88,41,248739.434247
88,42,248584.218961
88,43,246193.336717
88,44,244633.729393
88,45,245212.264282
88,46,246474.275443
88,47,245606.173276
88,48,246883.642215
88,49,247064.326997
88,50,246251.558679
88,51,244796.068722
88,52,246273.021692
88,53,245360.66751
88,54,245016.463538
88,55,244583.042252
88,56,246040.679688
88,57,239216.977458
88,58,239713.000051
88,59,248395.247658
88,60,244915.857596
88,61,244982.238097
88,62,242439.49987
88,63,248098.675081
88,64,243135.31876
88,65,240958.049771
88,66,245823.788304
88,67,243931.065957
88,68,246540.657722
88,69,247541.449345
88,70,241478.869564
88,71,242076.376746
88,72,238719.285322
88,73,245882.17338
88,74,244570.883019
88,75,245333.261287
88,76,247317.816638
88,77,242881.365944
88,78,242718.471997
88,79,239086.627041
88,80,239975.642871
88,81,241454.517999
88,82,246782.853846
88,83,242363.320273
88,84,245634.485308
88,85,241708.978329
88,86,242737.995393
88,87,244131.438959
88,88,239940.341388
88,89,242030.054035
88,90,238788.388469
88,91,245396.624329
88,92,240470.234559
88,93,242678.127098
88,94,241857.405667
88,95,242118.282164
88,96,235028.006325
88,97,241834.091369
88,98,236426.628232
88,99,243030.857514
88,100,243368.647056
89,0,37008.487439
89,1,147880.239892
89,2,172401.929809
89,3,190052.173395
89,4,201780.866287
89,5,208084.15073
89,6,216395.929733
89,7,220847.793704
89,8,223737.775207
89,9,226234.255898
89,10,229567.140644
89,11,234087.611128
89,12,231635.950242
89,13,236830.514882
89,14,235619.299751
89,15,239619.749329
89,16,241505.616582
89,17,241673.293222
89,18,241356.077214
89,19,242682.389996
89,20,243041.285927
89,21,244397.571177
89,22,245179.04848
89,23,245146.014857
89,24,246468.82785
89,25,246113.293022
89,26,243089.799189
89,27,248341.173422
89,28,242812.154314
89,29,247621.024159
89,30,242031.805186
89,31,245531.170195
89,32,243252.325207
89,33,244375.491159
89,34,246216.974245
89,35,245785.248625
89,36,244791.446645
89,37,246948.703916
89,38,247347.334503
89,39,245849.64994
89,40,246455.650518
89,41,247720.850917
89,42,244780.207192
89,43,245500.351201
89,44,246285.474097
89,45,247549.192141
89,46,247215.729482
89,47,245003.171429
89,48,247279.247016
89,49,247298.130446
89,50,246757.634112
89,51,247113.060142
89,52,244970.807788
89,53,242637.020278
89,54,244707.209637
89,55,245898.277952
89,56,249966.215763
89,57,245982.016522
89,58,243186.737095
89,59,245648.150733
89,60,242373.085458
89,61,246214.091744
89,62,246196.838439
89,63,248119.856574
89,64,248609.69102
89,65,247390.841172
89,66,243910.801175
89,67,244205.264998
89,68,244562.703691
89,69,243986.242421
89,70,246239.155123
89,71,243434.321577
89,72,240413.439671
89,73,244289.790927
89,74,243427.870365
89,75,246762.183335
89,76,244522.613116
89,77,246268.09138
89,78,244639.853594
89,79,230350.449484
89,80,239888.818213
89,81,244508.013894
89,82,244954.688385
89,83,244334.321404
89,84,244058.229801
89,85,241613.070468
89,86,243413.339525
89,87,242729.992911
89,88,240913.615037
89,89,238732.091226
89,90,242486.687983
89,91,242965.478184
89,92,246054.023599
89,93,242230.997926
89,94,244660.263159
89,95,239099.160805
89,96,240020.461064
89,97,242949.946074
89,98,232796.849557
89,99,242878.325385
89,100,243752.13559
90,0,38022.741143
90,1,144135.600531
90,2,168649.671163
90,3,185955.280275
90,4,197908.341276
90,5,205148.417181
90,6,214229.874572
90,7,218247.865639
90,8,219928.155694
90,9,225394.19861
90,10,229752.859207
90,11,232070.52005
90,12,229765.315643
90,13,234341.091792
90,14,233764.905662
90,15,237562.299721
90,16,237632.547332
90,17,239172.853228
90,18,240092.212327
90,19,243139.67038
90,20,241139.069973
90,21,245717.40377
90,22,244474.664735
90,23,246066.015209
90,24,245684.676818
90,25,244949.707011
90,26,245441.04159
90,27,245777.796174
90,28,244745.924602
90,29,245935.017925
90,30,245189.960767
90,31,245177.631586
90,32,245505.824427
90,33,244980.855469
90,34,243841.072681
90,35,247239.260251
90,36,245621.182023
90,37,247029.004622
90,38,248298.586891
90,39,247643.190781
90,40,248071.243556
90,41,247983.70372
90,42,247821.221105
90,43,241795.562231
90,44,246810.762059
90,45,245952.229377
90,46,246566.30114
90,47,247139.36052
90,48,242565.688824
90,49,246211.173304
90,50,250535.530484
90,51,245791.811312
90,52,242013.083299
90,53,240255.536496
90,54,245757.550977
90,55,245565.130747
90,56,248386.592827
90,57,244418.657197
90,58,241135.826512
90,59,247728.337735
90,60,245451.565626
90,61,244813.277178
90,62,246044.51588
90,63,246215.257723
90,64,244411.104893
90,65,244339.041259
90,66,240720.885102
90,67,247291.411756
90,68,244419.96313
90,69,244403.068073
90,70,243180.851231
90,71,244825.403772
90,72,242835.157752
90,73,245088.738583
90,74,246089.160064
90,75,241412.934844
90,76,246235.020404
90,77,245708.356465
90,78,247586.234498
90,79,241682.504854
90,80,241395.628536
90,81,242985.610611
90,82,242673.042413
90,83,246388.177169
90,84,245984.834263
90,85,240161.847617
90,86,237988.819869
90,87,247675.43467
90,88,241904.105028
90,89,244412.158373
90,90,247286.994046
90,91,242479.123375
90,92,242339.195599
90,93,245076.56096
90,94,239566.327183
90,95,242771.681441
90,96,246153.022916
90,97,242754.796387
90,98,241136.917708
90,99,244107.930839
90,100,246068.661633
91,0,38587.200375
91,1,140547.920733
91,2,162368.657627
91,3,181181.974875
91,4,194987.018865
91,5,201071.258694
91,6,211030.093037
91,7,212984.269674
91,8,218617.503748
91,9,223549.290259
91,10,226067.714675
91,11,231059.551934
91,12,227841.230681
91,13,229986.749021
91,14,234709.269075
91,15,235740.481368
91,16,236977.474662
91,17,239346.578672
91,18,238031.740786
91,19,241819.580697
91,20,240263.304996
91,21,243520.01563
91,22,242279.936123
91,23,243558.432277
91,24,245017.676925
