amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 1
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 41
0.387918, 0.120802, 0.015162, 2.978407, 7.740000, A
1.044679, 0.110481, 0.012052, 1.912332, 7.740000, B
1.464701, 0.099915, 0.014577, 2.021896, 7.740000, C
1.168551, 0.102030, 0.012840, 2.585320, 7.740000, D
1.127113, 0.105482, 0.014038, 2.509260, 7.740000, E
0.671035, 0.118873, 0.011638, 4.986297, 7.740000, F
0.772478, 0.123603, 0.014503, 2.632789, 7.740000, G
0.516535, 0.108031, 0.014708, 4.087576, 7.740000, H
0.637623, 0.120382, 0.012146, 4.042147, 7.740000, I
2.501958, 0.112832, 0.013297, 2.240037, 7.740000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 42
0.387918, 0.101060, 0.012240, 2.978407, 7.620000, A
1.044679, 0.093976, 0.011617, 1.912332, 7.620000, B
1.464701, 0.082003, 0.013486, 2.021896, 7.620000, C
1.168551, 0.122742, 0.016862, 2.585320, 7.620000, D
1.127113, 0.090683, 0.012242, 2.509260, 7.620000, E
0.671035, 0.108282, 0.011728, 4.986297, 7.620000, F
0.772478, 0.100781, 0.010608, 2.632789, 7.620000, G
0.516535, 0.122142, 0.015917, 4.087576, 7.620000, H
0.637623, 0.105757, 0.011576, 4.042147, 7.620000, I
2.501958, 0.095377, 0.011434, 2.240037, 7.620000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 43
0.387918, 0.085573, 0.010784, 2.978407, 7.630000, A
1.044679, 0.081477, 0.011038, 1.912332, 7.630000, B
1.464701, 0.069315, 0.012159, 2.021896, 7.630000, C
1.168551, 0.101292, 0.011088, 2.585320, 7.630000, D
1.127113, 0.083836, 0.011338, 2.509260, 7.630000, E
0.671035, 0.112638, 0.012196, 4.986297, 7.630000, F
0.772478, 0.083788, 0.010287, 2.632789, 7.630000, G
0.516535, 0.100697, 0.011318, 4.087576, 7.630000, H
0.637623, 0.105103, 0.011855, 4.042147, 7.630000, I
2.501958, 0.083451, 0.010707, 2.240037, 7.630000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 44
0.387918, 0.079919, 0.009019, 2.978407, 7.620000, A
1.044679, 0.074255, 0.010283, 1.912332, 7.620000, B
1.464701, 0.060598, 0.010809, 2.021896, 7.620000, C
1.168551, 0.083040, 0.008503, 2.585320, 7.620000, D
1.127113, 0.086200, 0.011009, 2.509260, 7.620000, E
0.671035, 0.091353, 0.009249, 4.986297, 7.620000, F
0.772478, 0.072492, 0.010288, 2.632789, 7.620000, G
0.516535, 0.084022, 0.010035, 4.087576, 7.620000, H
0.637623, 0.093812, 0.009453, 4.042147, 7.620000, I
2.501958, 0.077227, 0.010361, 2.240037, 7.620000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 45
0.387918, 0.087474, 0.010430, 2.978407, 7.710000, A
1.044679, 0.071415, 0.010238, 1.912332, 7.710000, B
1.464701, 0.055638, 0.009363, 2.021896, 7.710000, C
1.168551, 0.068227, 0.007596, 2.585320, 7.710000, D
1.127113, 0.077882, 0.008344, 2.509260, 7.710000, E
0.671035, 0.074541, 0.008245, 4.986297, 7.710000, F
0.772478, 0.064331, 0.009317, 2.632789, 7.710000, G
0.516535, 0.072075, 0.008870, 4.087576, 7.710000, H
0.637623, 0.076189, 0.007506, 4.042147, 7.710000, I
2.501958, 0.076820, 0.009858, 2.240037, 7.710000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 46
0.387918, 0.068848, 0.007711, 2.978407, 8.040000, A
1.044679, 0.080625, 0.010448, 1.912332, 8.040000, B
1.464701, 0.055829, 0.010027, 2.021896, 8.040000, C
1.168551, 0.058799, 0.007919, 2.585320, 8.040000, D
1.127113, 0.071239, 0.007493, 2.509260, 8.040000, E
0.671035, 0.062424, 0.008096, 4.986297, 8.040000, F
0.772478, 0.062970, 0.009582, 2.632789, 8.040000, G
0.516535, 0.067106, 0.008471, 4.087576, 8.040000, H
0.637623, 0.062901, 0.006880, 4.042147, 8.040000, I
2.501958, 0.069874, 0.007390, 2.240037, 8.040000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 47
0.387918, 0.055390, 0.006720, 2.978407, 7.950000, A
1.044679, 0.063591, 0.007413, 1.912332, 7.950000, B
1.464701, 0.061148, 0.009737, 2.021896, 7.950000, C
1.168551, 0.052405, 0.007533, 2.585320, 7.950000, D
1.127113, 0.067680, 0.007066, 2.509260, 7.950000, E
0.671035, 0.056199, 0.007265, 4.986297, 7.950000, F
0.772478, 0.065598, 0.007862, 2.632789, 7.950000, G
0.516535, 0.072155, 0.008154, 4.087576, 7.950000, H
0.637623, 0.054389, 0.006196, 4.042147, 7.950000, I
2.501958, 0.061793, 0.006010, 2.240037, 7.950000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 48
0.387918, 0.044889, 0.006303, 2.978407, 7.740000, A
1.044679, 0.050801, 0.005723, 1.912332, 7.740000, B
1.464701, 0.066227, 0.008928, 2.021896, 7.740000, C
1.168551, 0.051114, 0.007384, 2.585320, 7.740000, D
1.127113, 0.058724, 0.005941, 2.509260, 7.740000, E
0.671035, 0.060037, 0.008939, 4.986297, 7.740000, F
0.772478, 0.059071, 0.006081, 2.632789, 7.740000, G
0.516535, 0.058029, 0.005256, 4.087576, 7.740000, H
0.637623, 0.055119, 0.006914, 4.042147, 7.740000, I
2.501958, 0.055333, 0.005957, 2.240037, 7.740000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 49
0.387918, 0.037854, 0.005633, 2.978407, 7.560000, A
1.044679, 0.040762, 0.005278, 1.912332, 7.560000, B
1.464701, 0.053917, 0.006642, 2.021896, 7.560000, C
1.168551, 0.058192, 0.008535, 2.585320, 7.560000, D
1.127113, 0.051377, 0.005586, 2.509260, 7.560000, E
0.671035, 0.056994, 0.006895, 4.986297, 7.560000, F
0.772478, 0.053415, 0.006671, 2.632789, 7.560000, G
0.516535, 0.046931, 0.004170, 4.087576, 7.560000, H
0.637623, 0.061003, 0.006577, 4.042147, 7.560000, I
2.501958, 0.051699, 0.006390, 2.240037, 7.560000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 50
0.387918, 0.032692, 0.005094, 2.978407, 7.610000, A
1.044679, 0.033058, 0.004784, 1.912332, 7.610000, B
1.464701, 0.043438, 0.005098, 2.021896, 7.610000, C
1.168551, 0.051336, 0.005836, 2.585320, 7.610000, D
1.127113, 0.045785, 0.005501, 2.509260, 7.610000, E
0.671035, 0.052038, 0.005207, 4.986297, 7.610000, F
0.772478, 0.048279, 0.005281, 2.632789, 7.610000, G
0.516535, 0.039621, 0.004187, 4.087576, 7.610000, H
0.637623, 0.050834, 0.004750, 4.042147, 7.610000, I
2.501958, 0.051783, 0.005582, 2.240037, 7.610000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 51
0.387918, 0.031460, 0.004902, 2.978407, 7.600000, A
1.044679, 0.026992, 0.004588, 1.912332, 7.600000, B
1.464701, 0.035347, 0.004581, 2.021896, 7.600000, C
1.168551, 0.043262, 0.004668, 2.585320, 7.600000, D
1.127113, 0.047202, 0.006025, 2.509260, 7.600000, E
0.671035, 0.044896, 0.003985, 4.986297, 7.600000, F
0.772478, 0.046525, 0.005384, 2.632789, 7.600000, G
0.516535, 0.038221, 0.004119, 4.087576, 7.600000, H
0.637623, 0.041488, 0.004220, 4.042147, 7.600000, I
2.501958, 0.045196, 0.004011, 2.240037, 7.600000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 52
0.387918, 0.036306, 0.005524, 2.978407, 7.440000, A
1.044679, 0.022271, 0.004292, 1.912332, 7.440000, B
1.464701, 0.029065, 0.004474, 2.021896, 7.440000, C
1.168551, 0.036312, 0.004100, 2.585320, 7.440000, D
1.127113, 0.040033, 0.004723, 2.509260, 7.440000, E
0.671035, 0.038810, 0.003937, 4.986297, 7.440000, F
0.772478, 0.039426, 0.003935, 2.632789, 7.440000, G
0.516535, 0.046217, 0.004819, 4.087576, 7.440000, H
0.637623, 0.035457, 0.004006, 4.042147, 7.440000, I
2.501958, 0.038549, 0.003735, 2.240037, 7.440000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 53
0.387918, 0.042818, 0.005326, 2.978407, 7.370000, A
1.044679, 0.018637, 0.003770, 1.912332, 7.370000, B
1.464701, 0.024366, 0.004156, 2.021896, 7.370000, C
1.168551, 0.031662, 0.003714, 2.585320, 7.370000, D
1.127113, 0.034384, 0.003927, 2.509260, 7.370000, E
0.671035, 0.038047, 0.003936, 4.986297, 7.370000, F
0.772478, 0.034202, 0.003533, 2.632789, 7.370000, G
0.516535, 0.036593, 0.003794, 4.087576, 7.370000, H
0.637623, 0.033243, 0.003924, 4.042147, 7.370000, I
2.501958, 0.032912, 0.003336, 2.240037, 7.370000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 54
0.387918, 0.033606, 0.003800, 2.978407, 7.420000, A
1.044679, 0.015979, 0.003239, 1.912332, 7.420000, B
1.464701, 0.020982, 0.003601, 2.021896, 7.420000, C
1.168551, 0.029058, 0.003654, 2.585320, 7.420000, D
1.127113, 0.029429, 0.003442, 2.509260, 7.420000, E
0.671035, 0.034344, 0.002787, 4.986297, 7.420000, F
0.772478, 0.030366, 0.003026, 2.632789, 7.420000, G
0.516535, 0.028969, 0.003199, 4.087576, 7.420000, H
0.637623, 0.036887, 0.004191, 4.042147, 7.420000, I
2.501958, 0.029490, 0.003533, 2.240037, 7.420000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 55
0.387918, 0.026414, 0.002998, 2.978407, 7.540000, A
1.044679, 0.014139, 0.002863, 1.912332, 7.540000, B
1.464701, 0.018410, 0.003304, 2.021896, 7.540000, C
1.168551, 0.028940, 0.003431, 2.585320, 7.540000, D
1.127113, 0.027585, 0.003578, 2.509260, 7.540000, E
0.671035, 0.030489, 0.002522, 4.986297, 7.540000, F
0.772478, 0.031868, 0.004285, 2.632789, 7.540000, G
0.516535, 0.023827, 0.003058, 4.087576, 7.540000, H
0.637623, 0.029815, 0.003064, 4.042147, 7.540000, I
2.501958, 0.028137, 0.003359, 2.240037, 7.540000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 56
0.387918, 0.020959, 0.002648, 2.978407, 7.740000, A
1.044679, 0.013891, 0.002264, 1.912332, 7.740000, B
1.464701, 0.016854, 0.002892, 2.021896, 7.740000, C
1.168551, 0.026721, 0.003006, 2.585320, 7.740000, D
1.127113, 0.026104, 0.003251, 2.509260, 7.740000, E
0.671035, 0.027416, 0.002498, 4.986297, 7.740000, F
0.772478, 0.026009, 0.003046, 2.632789, 7.740000, G
0.516535, 0.020030, 0.002906, 4.087576, 7.740000, H
0.637623, 0.024225, 0.002769, 4.042147, 7.740000, I
2.501958, 0.026243, 0.003199, 2.240037, 7.740000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 57
0.387918, 0.017036, 0.002355, 2.978407, 7.810000, A
1.044679, 0.016892, 0.002782, 1.912332, 7.810000, B
1.464701, 0.017331, 0.002604, 2.021896, 7.810000, C
1.168551, 0.022900, 0.002452, 2.585320, 7.810000, D
1.127113, 0.023875, 0.002761, 2.509260, 7.810000, E
0.671035, 0.023102, 0.002095, 4.986297, 7.810000, F
0.772478, 0.021546, 0.002430, 2.632789, 7.810000, G
0.516535, 0.019338, 0.002489, 4.087576, 7.810000, H
0.637623, 0.020246, 0.002499, 4.042147, 7.810000, I
2.501958, 0.023541, 0.002630, 2.240037, 7.810000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 58
0.387918, 0.014019, 0.002192, 2.978407, 7.650000, A
1.044679, 0.022252, 0.003764, 1.912332, 7.650000, B
1.464701, 0.020338, 0.002723, 2.021896, 7.650000, C
1.168551, 0.019251, 0.002369, 2.585320, 7.650000, D
1.127113, 0.019331, 0.002141, 2.509260, 7.650000, E
0.671035, 0.019538, 0.001956, 4.986297, 7.650000, F
0.772478, 0.017776, 0.002307, 2.632789, 7.650000, G
0.516535, 0.024090, 0.003431, 4.087576, 7.650000, H
0.637623, 0.017937, 0.002369, 4.042147, 7.650000, I
2.501958, 0.019591, 0.001921, 2.240037, 7.650000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 59
0.387918, 0.011992, 0.001885, 2.978407, 7.500000, A
1.044679, 0.019186, 0.002352, 1.912332, 7.500000, B
1.464701, 0.022803, 0.002306, 2.021896, 7.500000, C
1.168551, 0.016215, 0.002228, 2.585320, 7.500000, D
1.127113, 0.016090, 0.002032, 2.509260, 7.500000, E
0.671035, 0.017954, 0.001892, 4.986297, 7.500000, F
0.772478, 0.015058, 0.002079, 2.632789, 7.500000, G
0.516535, 0.019478, 0.002538, 4.087576, 7.500000, H
0.637623, 0.017841, 0.002597, 4.042147, 7.500000, I
2.501958, 0.016289, 0.001955, 2.240037, 7.500000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 60
0.387918, 0.011321, 0.001670, 2.978407, 7.320000, A
1.044679, 0.016902, 0.002014, 1.912332, 7.320000, B
1.464701, 0.017394, 0.001723, 2.021896, 7.320000, C
1.168551, 0.014680, 0.001967, 2.585320, 7.320000, D
1.127113, 0.013297, 0.001836, 2.509260, 7.320000, E
0.671035, 0.020478, 0.002686, 4.986297, 7.320000, F
0.772478, 0.013449, 0.001776, 2.632789, 7.320000, G
0.516535, 0.016022, 0.002067, 4.087576, 7.320000, H
0.637623, 0.022088, 0.003308, 4.042147, 7.320000, I
2.501958, 0.013755, 0.001761, 2.240037, 7.320000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 61
0.387918, 0.012645, 0.001778, 2.978407, 7.210000, A
1.044679, 0.014761, 0.001662, 1.912332, 7.210000, B
1.464701, 0.013276, 0.001392, 2.021896, 7.210000, C
1.168551, 0.014235, 0.001853, 2.585320, 7.210000, D
1.127113, 0.011257, 0.001715, 2.509260, 7.210000, E
0.671035, 0.018105, 0.001892, 4.986297, 7.210000, F
0.772478, 0.013055, 0.001702, 2.632789, 7.210000, G
0.516535, 0.013409, 0.001821, 4.087576, 7.210000, H
0.637623, 0.017404, 0.002288, 4.042147, 7.210000, I
2.501958, 0.011626, 0.001679, 2.240037, 7.210000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 62
0.387918, 0.016497, 0.002405, 2.978407, 7.400000, A
1.044679, 0.013556, 0.001622, 1.912332, 7.400000, B
1.464701, 0.010153, 0.001243, 2.021896, 7.400000, C
1.168551, 0.014666, 0.001943, 2.585320, 7.400000, D
1.127113, 0.009972, 0.001548, 2.509260, 7.400000, E
0.671035, 0.014339, 0.001638, 4.986297, 7.400000, F
0.772478, 0.015901, 0.002122, 2.632789, 7.400000, G
0.516535, 0.012098, 0.001636, 4.087576, 7.400000, H
0.637623, 0.013674, 0.001723, 4.042147, 7.400000, I
2.501958, 0.010354, 0.001641, 2.240037, 7.400000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 63
0.387918, 0.013643, 0.001569, 2.978407, 7.250000, A
1.044679, 0.012453, 0.001452, 1.912332, 7.250000, B
1.464701, 0.007832, 0.001082, 2.021896, 7.250000, C
1.168551, 0.013893, 0.001594, 2.585320, 7.250000, D
1.127113, 0.010270, 0.001468, 2.509260, 7.250000, E
0.671035, 0.011451, 0.001531, 4.986297, 7.250000, F
0.772478, 0.013579, 0.001470, 2.632789, 7.250000, G
0.516535, 0.014421, 0.002048, 4.087576, 7.250000, H
0.637623, 0.011043, 0.001421, 4.042147, 7.250000, I
2.501958, 0.010267, 0.001527, 2.240037, 7.250000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 64
0.387918, 0.011222, 0.001202, 2.978407, 7.290000, A
1.044679, 0.011356, 0.001403, 1.912332, 7.290000, B
1.464701, 0.006049, 0.000925, 2.021896, 7.290000, C
1.168551, 0.012009, 0.001324, 2.585320, 7.290000, D
1.127113, 0.013672, 0.002035, 2.509260, 7.290000, E
0.671035, 0.009356, 0.001458, 4.986297, 7.290000, F
0.772478, 0.011624, 0.001214, 2.632789, 7.290000, G
0.516535, 0.012288, 0.001362, 4.087576, 7.290000, H
0.637623, 0.009098, 0.001303, 4.042147, 7.290000, I
2.501958, 0.011581, 0.001580, 2.240037, 7.290000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 65
0.387918, 0.009307, 0.001073, 2.978407, 7.120000, A
1.044679, 0.010574, 0.001325, 1.912332, 7.120000, B
1.464701, 0.004767, 0.000863, 2.021896, 7.120000, C
1.168551, 0.010286, 0.001063, 2.585320, 7.120000, D
1.127113, 0.011161, 0.001396, 2.509260, 7.120000, E
0.671035, 0.008149, 0.001302, 4.986297, 7.120000, F
0.772478, 0.009864, 0.001119, 2.632789, 7.120000, G
0.516535, 0.010551, 0.001133, 4.087576, 7.120000, H
0.637623, 0.007835, 0.001149, 4.042147, 7.120000, I
2.501958, 0.011039, 0.001441, 2.240037, 7.120000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 66
0.387918, 0.007870, 0.000952, 2.978407, 7.360000, A
1.044679, 0.009245, 0.001076, 1.912332, 7.360000, B
1.464701, 0.003790, 0.000787, 2.021896, 7.360000, C
1.168551, 0.009091, 0.001032, 2.585320, 7.360000, D
1.127113, 0.009024, 0.001143, 2.509260, 7.360000, E
0.671035, 0.008594, 0.001254, 4.986297, 7.360000, F
0.772478, 0.008646, 0.001027, 2.632789, 7.360000, G
0.516535, 0.009424, 0.001081, 4.087576, 7.360000, H
0.637623, 0.007427, 0.001057, 4.042147, 7.360000, I
2.501958, 0.009421, 0.001118, 2.240037, 7.360000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 67
0.387918, 0.007153, 0.000909, 2.978407, 7.280000, A
1.044679, 0.007929, 0.000951, 1.912332, 7.280000, B
1.464701, 0.003075, 0.000683, 2.021896, 7.280000, C
1.168551, 0.007662, 0.000906, 2.585320, 7.280000, D
1.127113, 0.007271, 0.000991, 2.509260, 7.280000, E
0.671035, 0.009726, 0.001414, 4.986297, 7.280000, F
0.772478, 0.008008, 0.001006, 2.632789, 7.280000, G
0.516535, 0.008008, 0.000980, 4.087576, 7.280000, H
0.637623, 0.007649, 0.000918, 4.042147, 7.280000, I
2.501958, 0.007701, 0.000843, 2.240037, 7.280000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 68
0.387918, 0.006976, 0.000834, 2.978407, 7.130000, A
1.044679, 0.006828, 0.000830, 1.912332, 7.130000, B
1.464701, 0.002505, 0.000583, 2.021896, 7.130000, C
1.168551, 0.006565, 0.000782, 2.585320, 7.130000, D
1.127113, 0.005931, 0.000908, 2.509260, 7.130000, E
0.671035, 0.007514, 0.001138, 4.986297, 7.130000, F
0.772478, 0.007796, 0.000877, 2.632789, 7.130000, G
0.516535, 0.006810, 0.000833, 4.087576, 7.130000, H
0.637623, 0.008383, 0.001036, 4.042147, 7.130000, I
2.501958, 0.006382, 0.000715, 2.240037, 7.130000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 69
0.387918, 0.007389, 0.000862, 2.978407, 7.070000, A
1.044679, 0.005956, 0.000788, 1.912332, 7.070000, B
1.464701, 0.002089, 0.000469, 2.021896, 7.070000, C
1.168551, 0.005847, 0.000721, 2.585320, 7.070000, D
1.127113, 0.004883, 0.000806, 2.509260, 7.070000, E
0.671035, 0.005871, 0.000937, 4.986297, 7.070000, F
0.772478, 0.006605, 0.000645, 2.632789, 7.070000, G
0.516535, 0.006322, 0.000804, 4.087576, 7.070000, H
0.637623, 0.006785, 0.000756, 4.042147, 7.070000, I
2.501958, 0.005372, 0.000724, 2.240037, 7.070000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 70
0.387918, 0.005821, 0.000666, 2.978407, 7.140000, A
1.044679, 0.005382, 0.000779, 1.912332, 7.140000, B
1.464701, 0.001875, 0.000391, 2.021896, 7.140000, C
1.168551, 0.005617, 0.000728, 2.585320, 7.140000, D
1.127113, 0.004089, 0.000732, 2.509260, 7.140000, E
0.671035, 0.004660, 0.000790, 4.986297, 7.140000, F
0.772478, 0.005646, 0.000627, 2.632789, 7.140000, G
0.516535, 0.006989, 0.000981, 4.087576, 7.140000, H
0.637623, 0.005511, 0.000564, 4.042147, 7.140000, I
2.501958, 0.004587, 0.000669, 2.240037, 7.140000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 71
0.387918, 0.004599, 0.000512, 2.978407, 7.170000, A
1.044679, 0.005011, 0.000707, 1.912332, 7.170000, B
1.464701, 0.001890, 0.000368, 2.021896, 7.170000, C
1.168551, 0.005692, 0.000668, 2.585320, 7.170000, D
1.127113, 0.003480, 0.000636, 2.509260, 7.170000, E
0.671035, 0.003902, 0.000656, 4.986297, 7.170000, F
0.772478, 0.004833, 0.000569, 2.632789, 7.170000, G
0.516535, 0.005397, 0.000734, 4.087576, 7.170000, H
0.637623, 0.004524, 0.000514, 4.042147, 7.170000, I
2.501958, 0.004040, 0.000627, 2.240037, 7.170000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 72
0.387918, 0.003742, 0.000493, 2.978407, 7.570000, A
1.044679, 0.004513, 0.000545, 1.912332, 7.570000, B
1.464701, 0.002451, 0.000483, 2.021896, 7.570000, C
1.168551, 0.004549, 0.000534, 2.585320, 7.570000, D
1.127113, 0.003183, 0.000599, 2.509260, 7.570000, E
0.671035, 0.003628, 0.000662, 4.986297, 7.570000, F
0.772478, 0.004304, 0.000555, 2.632789, 7.570000, G
0.516535, 0.004188, 0.000578, 4.087576, 7.570000, H
0.637623, 0.003929, 0.000480, 4.042147, 7.570000, I
2.501958, 0.003867, 0.000555, 2.240037, 7.570000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 73
0.387918, 0.003081, 0.000444, 2.978407, 7.610000, A
1.044679, 0.003728, 0.000420, 1.912332, 7.610000, B
1.464701, 0.003304, 0.000648, 2.021896, 7.610000, C
1.168551, 0.003609, 0.000450, 2.585320, 7.610000, D
1.127113, 0.003063, 0.000520, 2.509260, 7.610000, E
0.671035, 0.004423, 0.000682, 4.986297, 7.610000, F
0.772478, 0.003707, 0.000441, 2.632789, 7.610000, G
0.516535, 0.003280, 0.000463, 4.087576, 7.610000, H
0.637623, 0.003787, 0.000459, 4.042147, 7.610000, I
2.501958, 0.004110, 0.000587, 2.240037, 7.610000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 74
0.387918, 0.002620, 0.000424, 2.978407, 7.320000, A
1.044679, 0.003106, 0.000368, 1.912332, 7.320000, B
1.464701, 0.004311, 0.000851, 2.021896, 7.320000, C
1.168551, 0.002872, 0.000400, 2.585320, 7.320000, D
1.127113, 0.003151, 0.000483, 2.509260, 7.320000, E
0.671035, 0.003595, 0.000454, 4.986297, 7.320000, F
0.772478, 0.003359, 0.000392, 2.632789, 7.320000, G
0.516535, 0.002652, 0.000416, 4.087576, 7.320000, H
0.637623, 0.004241, 0.000522, 4.042147, 7.320000, I
2.501958, 0.003559, 0.000420, 2.240037, 7.320000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 75
0.387918, 0.002349, 0.000379, 2.978407, 7.220000, A
1.044679, 0.002576, 0.000362, 1.912332, 7.220000, B
1.464701, 0.003537, 0.000599, 2.021896, 7.220000, C
1.168551, 0.002331, 0.000368, 2.585320, 7.220000, D
1.127113, 0.003585, 0.000512, 2.509260, 7.220000, E
0.671035, 0.003010, 0.000364, 4.986297, 7.220000, F
0.772478, 0.003300, 0.000453, 2.632789, 7.220000, G
0.516535, 0.002222, 0.000349, 4.087576, 7.220000, H
0.637623, 0.003513, 0.000397, 4.042147, 7.220000, I
2.501958, 0.003033, 0.000324, 2.240037, 7.220000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 76
0.387918, 0.002438, 0.000388, 2.978407, 7.370000, A
1.044679, 0.002200, 0.000341, 1.912332, 7.370000, B
1.464701, 0.002872, 0.000417, 2.021896, 7.370000, C
1.168551, 0.001896, 0.000325, 2.585320, 7.370000, D
1.127113, 0.003011, 0.000349, 2.509260, 7.370000, E
0.671035, 0.002856, 0.000363, 4.986297, 7.370000, F
0.772478, 0.003057, 0.000409, 2.632789, 7.370000, G
0.516535, 0.001957, 0.000296, 4.087576, 7.370000, H
0.637623, 0.002825, 0.000333, 4.042147, 7.370000, I
2.501958, 0.002673, 0.000298, 2.240037, 7.370000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 77
0.387918, 0.002562, 0.000332, 2.978407, 7.350000, A
1.044679, 0.001935, 0.000307, 1.912332, 7.350000, B
1.464701, 0.002334, 0.000331, 2.021896, 7.350000, C
1.168551, 0.001592, 0.000302, 2.585320, 7.350000, D
1.127113, 0.002453, 0.000251, 2.509260, 7.350000, E
0.671035, 0.002888, 0.000324, 4.986297, 7.350000, F
0.772478, 0.002553, 0.000315, 2.632789, 7.350000, G
0.516535, 0.001903, 0.000276, 4.087576, 7.350000, H
0.637623, 0.002311, 0.000313, 4.042147, 7.350000, I
2.501958, 0.002462, 0.000289, 2.240037, 7.350000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 78
0.387918, 0.002276, 0.000241, 2.978407, 7.080000, A
1.044679, 0.001780, 0.000299, 1.912332, 7.080000, B
1.464701, 0.001898, 0.000268, 2.021896, 7.080000, C
1.168551, 0.001343, 0.000259, 2.585320, 7.080000, D
1.127113, 0.002019, 0.000227, 2.509260, 7.080000, E
0.671035, 0.002306, 0.000256, 4.986297, 7.080000, F
0.772478, 0.002060, 0.000267, 2.632789, 7.080000, G
0.516535, 0.002158, 0.000306, 4.087576, 7.080000, H
0.637623, 0.001911, 0.000288, 4.042147, 7.080000, I
2.501958, 0.002406, 0.000325, 2.240037, 7.080000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 79
0.387918, 0.001980, 0.000211, 2.978407, 7.120000, A
1.044679, 0.001735, 0.000253, 1.912332, 7.120000, B
1.464701, 0.001584, 0.000244, 2.021896, 7.120000, C
1.168551, 0.001160, 0.000224, 2.585320, 7.120000, D
1.127113, 0.001684, 0.000217, 2.509260, 7.120000, E
0.671035, 0.001849, 0.000228, 4.986297, 7.120000, F
0.772478, 0.001714, 0.000239, 2.632789, 7.120000, G
0.516535, 0.002095, 0.000218, 4.087576, 7.120000, H
0.637623, 0.001663, 0.000243, 4.042147, 7.120000, I
2.501958, 0.001931, 0.000251, 2.240037, 7.120000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 80
0.387918, 0.001686, 0.000185, 2.978407, 7.300000, A
1.044679, 0.001823, 0.000226, 1.912332, 7.300000, B
1.464701, 0.001339, 0.000217, 2.021896, 7.300000, C
1.168551, 0.001105, 0.000174, 2.585320, 7.300000, D
1.127113, 0.001430, 0.000200, 2.509260, 7.300000, E
0.671035, 0.001504, 0.000199, 4.986297, 7.300000, F
0.772478, 0.001438, 0.000221, 2.632789, 7.300000, G
0.516535, 0.001684, 0.000169, 4.087576, 7.300000, H
0.637623, 0.001621, 0.000213, 4.042147, 7.300000, I
2.501958, 0.001574, 0.000220, 2.240037, 7.300000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 81
0.387918, 0.001410, 0.000158, 2.978407, 7.330000, A
1.044679, 0.001460, 0.000156, 1.912332, 7.330000, B
1.464701, 0.001168, 0.000187, 2.021896, 7.330000, C
1.168551, 0.001272, 0.000210, 2.585320, 7.330000, D
