amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 1
1.464701, 0.099481, 0.010867, 2.021896, 6.340000, C
1.168551, 0.025152, 0.006596, 2.585320, 6.340000, D
1.127113, 0.146448, 0.022255, 2.509260, 6.340000, E
0.671035, 0.055507, 0.011828, 4.986297, 6.340000, F
0.772478, 0.086233, 0.012044, 2.632789, 6.340000, G
0.516535, 0.124649, 0.013603, 4.087576, 6.340000, H
0.637623, 0.155651, 0.020364, 4.042147, 6.340000, I
2.501958, 0.065246, 0.009989, 2.240037, 6.340000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 33
0.387918, 0.104255, 0.012248, 2.978407, 6.300000, A
1.044679, 0.021362, 0.005758, 1.912332, 6.300000, B
1.464701, 0.104959, 0.014357, 2.021896, 6.300000, C
1.168551, 0.018757, 0.005375, 2.585320, 6.300000, D
1.127113, 0.111774, 0.015084, 2.509260, 6.300000, E
0.671035, 0.046392, 0.009284, 4.986297, 6.300000, F
0.772478, 0.061325, 0.009990, 2.632789, 6.300000, G
0.516535, 0.093463, 0.012112, 4.087576, 6.300000, H
0.637623, 0.119640, 0.011420, 4.042147, 6.300000, I
2.501958, 0.045673, 0.008018, 2.240037, 6.300000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 34
0.387918, 0.088724, 0.009579, 2.978407, 6.470000, A
1.044679, 0.018375, 0.004511, 1.912332, 6.470000, B
1.464701, 0.090104, 0.010184, 2.021896, 6.470000, C
1.168551, 0.014276, 0.004225, 2.585320, 6.470000, D
1.127113, 0.085019, 0.010577, 2.509260, 6.470000, E
0.671035, 0.061482, 0.011069, 4.986297, 6.470000, F
0.772478, 0.044673, 0.008350, 2.632789, 6.470000, G
0.516535, 0.073513, 0.010781, 4.087576, 6.470000, H
0.637623, 0.085351, 0.008673, 4.042147, 6.470000, I
2.501958, 0.032400, 0.006416, 2.240037, 6.470000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 35
0.387918, 0.071182, 0.007293, 2.978407, 6.400000, A
1.044679, 0.016673, 0.003626, 1.912332, 6.400000, B
1.464701, 0.069480, 0.008009, 2.021896, 6.400000, C
1.168551, 0.011179, 0.003189, 2.585320, 6.400000, D
1.127113, 0.062877, 0.007744, 2.509260, 6.400000, E
0.671035, 0.091678, 0.017122, 4.986297, 6.400000, F
0.772478, 0.033223, 0.007192, 2.632789, 6.400000, G
0.516535, 0.066724, 0.008888, 4.087576, 6.400000, H
0.637623, 0.061185, 0.007602, 4.042147, 6.400000, I
2.501958, 0.023285, 0.005200, 2.240037, 6.400000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 36
0.387918, 0.057392, 0.006805, 2.978407, 6.250000, A
1.044679, 0.017139, 0.003028, 1.912332, 6.250000, B
1.464701, 0.053952, 0.007140, 2.021896, 6.250000, C
1.168551, 0.008947, 0.002521, 2.585320, 6.250000, D
1.127113, 0.046940, 0.007165, 2.509260, 6.250000, E
0.671035, 0.064564, 0.012110, 4.986297, 6.250000, F
0.772478, 0.025057, 0.006154, 2.632789, 6.250000, G
0.516535, 0.082618, 0.012362, 4.087576, 6.250000, H
0.637623, 0.044726, 0.007377, 4.042147, 6.250000, I
2.501958, 0.017059, 0.004436, 2.240037, 6.250000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 37
0.387918, 0.049020, 0.006209, 2.978407, 6.180000, A
1.044679, 0.021003, 0.003973, 1.912332, 6.180000, B
1.464701, 0.041704, 0.006360, 2.021896, 6.180000, C
1.168551, 0.007581, 0.001937, 2.585320, 6.180000, D
1.127113, 0.036139, 0.006426, 2.509260, 6.180000, E
0.671035, 0.046518, 0.008953, 4.986297, 6.180000, F
0.772478, 0.019652, 0.004776, 2.632789, 6.180000, G
0.516535, 0.057954, 0.008778, 4.087576, 6.180000, H
0.637623, 0.033316, 0.006188, 4.042147, 6.180000, I
2.501958, 0.012715, 0.003517, 2.240037, 6.180000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 38
0.387918, 0.040327, 0.005502, 2.978407, 6.850000, A
1.044679, 0.025804, 0.004421, 1.912332, 6.850000, B
1.464701, 0.032253, 0.005531, 2.021896, 6.850000, C
1.168551, 0.007133, 0.001396, 2.585320, 6.850000, D
1.127113, 0.028708, 0.005362, 2.509260, 6.850000, E
0.671035, 0.033876, 0.006623, 4.986297, 6.850000, F
0.772478, 0.016866, 0.003802, 2.632789, 6.850000, G
0.516535, 0.040155, 0.006627, 4.087576, 6.850000, H
0.637623, 0.026054, 0.005096, 4.042147, 6.850000, I
2.501958, 0.009890, 0.002750, 2.240037, 6.850000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 39
0.387918, 0.029374, 0.004301, 2.978407, 7.240000, A
1.044679, 0.034111, 0.004973, 1.912332, 7.240000, B
1.464701, 0.024885, 0.004599, 2.021896, 7.240000, C
1.168551, 0.008938, 0.001676, 2.585320, 7.240000, D
1.127113, 0.023646, 0.004309, 2.509260, 7.240000, E
0.671035, 0.026163, 0.005145, 4.986297, 7.240000, F
0.772478, 0.016778, 0.002886, 2.632789, 7.240000, G
0.516535, 0.027809, 0.005135, 4.087576, 7.240000, H
0.637623, 0.021588, 0.003877, 4.042147, 7.240000, I
2.501958, 0.007914, 0.002097, 2.240037, 7.240000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 40
0.387918, 0.021161, 0.003243, 2.978407, 7.250000, A
1.044679, 0.024821, 0.003123, 1.912332, 7.250000, B
1.464701, 0.019077, 0.003786, 2.021896, 7.250000, C
1.168551, 0.013323, 0.002583, 2.585320, 7.250000, D
1.127113, 0.021275, 0.004016, 2.509260, 7.250000, E
0.671035, 0.022559, 0.003751, 4.986297, 7.250000, F
0.772478, 0.022787, 0.003932, 2.632789, 7.250000, G
0.516535, 0.019360, 0.004008, 4.087576, 7.250000, H
0.637623, 0.021833, 0.003350, 4.042147, 7.250000, I
2.501958, 0.007118, 0.001551, 2.240037, 7.250000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 41
